1615880099 0 0 0 0 0
1617157580 0 0 0 0 0
1618023429 0 0 0 0 0
1618558718 0 0 0 0 0
1618560287 0 0 0 0 0
1618561076 0 0 0 0 0
1618562046 0 0 0 0 0
1618796425 0 0 0 0 0
1618884375 0 0 0 0 0
1618898675 0 0 0 0 0
1618970120 0 0 0 0 0
1619006491 0 0 0 0 0
1619056033 0 0 0 0 0
1619149141 0 0 0 0 0
1619180091 0 0 0 0 0
1619332855 0 0 0 0 0
1619341384 0 0 0 0 0
1619428596 0 0 0 0 0
1619580487 0 0 0 0 0
1619612577 0 0 0 0 0
1619700681 0 0 0 0 0
1620383794 0 0 0 0 0
1620468653 0 0 0 0 0
1620469554 0 0 0 0 1
1620703457 0 0 0 0 1
1620703698 0 0 0 0 1
1620705214 0 0 0 0 1
1620734940 0 0 0 0 1
1620735052 0 0 0 0 1
1620820885 0 0 0 0 1
1620820996 0 0 0 0 1
1620822761 0 0 0 0 1
1620823231 0 0 0 0 1
1620899142 0 0 0 0 1
1620899220 0 0 0 0 1
1620975163 0 0 0 0 1
1620975224 0 0 0 0 1
1621043342 0 0 0 0 1
1621043658 0 0 0 0 1
1621216295 0 0 0 0 1
1621216445 0 0 0 0 1
1621248460 0 0 0 0 1
1621248542 0 0 0 0 1
1621305131 0 0 0 0 1
1621305186 0 0 0 0 1
1621336122 0 0 0 0 1
1621336175 0 0 0 0 1
1621391529 0 0 0 0 1
1621391600 0 0 0 0 1
1621424168 0 0 0 0 1
1621424245 0 0 0 0 1
1621425655 0 0 0 0 1
1621425711 0 0 0 0 1
1621479817 0 0 0 0 1
1621479875 0 0 0 0 1
1621480717 0 0 0 0 1
1621480774 0 0 0 0 1
1621497187 0 0 0 0 1
1621497255 0 0 0 0 1
1621576635 0 0 0 0 1
1621576696 0 0 0 0 1
1621581981 0 0 0 0 1
1621582062 0 0 0 0 1
1621596576 0 0 0 0 1
1621596646 0 0 0 0 1
1621857093 0 0 0 0 1
1621857168 0 0 0 0 1
1621860397 0 0 0 0 1
1621860434 0 0 0 0 1
1621861641 0 0 0 0 1
1621861676 0 0 0 0 1
1621915193 0 0 0 0 1
1621915247 0 0 0 0 1
1621926239 0 0 0 0 1
1621926274 0 0 0 0 1
1621997858 0 0 0 0 1
1621997926 0 0 0 0 1
1622029110 0 0 0 0 1
1622029152 0 0 0 0 1
1622183953 0 0 0 0 1
1622184031 0 0 0 0 1
1622196550 0 0 0 0 1
1622196605 0 0 0 0 1
1622258010 0 0 0 0 1
1622258068 0 0 0 0 1
1622282640 0 0 0 0 1
1622282680 0 0 0 0 1
1622428951 0 0 0 0 1
1622429066 0 0 0 0 1
1622440321 0 0 0 0 1
1622441334 0 0 0 0 1
1622441393 0 0 0 0 1
1622512275 0 0 0 0 1
1622512331 0 0 0 0 1
1622543768 0 0 0 0 1
1622543808 0 0 0 0 1
1622633791 0 0 0 0 1
1622633959 0 0 0 0 1
1622634011 0 0 0 0 1
1622716618 0 0 0 0 1
1622716675 0 0 0 0 1
1622770759 0 0 0 0 1
1622770833 0 0 0 0 1
1623056125 0 0 0 0 1
1623056222 0 0 0 0 1
1623058283 0 0 1 0 1
1623061049 0 0 1 0 1
1623061690 0 0 1 0 1
1623061843 0 0 1 0 1
1623062030 0 0 1 0 1
1623062470 0 0 1 0 1
1623141179 0 0 1 0 1
1623207612 0 0 1 0 1
1623207690 0 0 1 0 1
1623306838 0 0 1 0 1
1623307036 0 0 1 0 1
1623309164 0 0 1 0 1
1623309299 0 0 1 0 1
1623317721 0 0 1 0 1
1623317853 0 0 1 0 1
1623319706 0 0 1 0 1
1623319781 0 0 1 0 1
1623327366 0 0 1 0 1
1623327432 0 0 1 0 1
1623327689 0 0 1 0 1
1623327760 0 0 1 0 1
1623400833 0 0 1 0 1
1623400906 0 0 1 0 1
1623759498 0 0 1 0 1
1623759576 0 0 1 0 1
1623898072 0 0 1 0 1
1623898152 0 0 1 0 1
1623929488 0 0 1 0 1
1623929604 0 0 1 0 1
1623980787 0 0 1 0 1
1623994283 0 0 1 0 1
1623997130 0 0 1 0 1
1624015072 0 0 1 0 1
1624240482 0 0 1 0 1
1624329045 0 0 1 0 1
1624364860 0 0 1 0 1
1624413334 0 0 1 0 1
1624429030 0 0 1 0 1
1624499522 0 0 1 0 1
