1632985758 51 10 22 4 0 1 0
1632986270 51 10 22 5 0 1 0
1632988567 51 10 22 6 0 1 0
1632992262 51 10 22 7 0 1 0
1632992285 52 10 22 7 0 1 0
1632992315 53 10 22 7 0 1 0
1633776976 53 11 22 7 0 1 0
1633777587 53 12 22 7 0 1 0
1633777687 54 12 22 7 0 1 0
1633777722 55 12 22 7 0 1 0
1634037559 55 13 22 7 0 1 0
1634090362 56 13 22 7 0 1 0
1634090388 57 13 22 7 0 1 0
1634092833 57 14 22 7 0 1 0
1634093087 58 14 22 7 0 1 0
1634093114 59 14 22 7 0 1 0
1634117759 59 15 22 7 0 1 0
1634123727 60 15 22 7 0 1 0
1634123753 61 15 22 7 0 1 0
1634528511 61 16 22 7 0 1 0
1634528573 62 16 22 7 0 1 0
1634528616 63 16 22 7 0 1 0
1634630001 63 17 22 7 0 1 0
1634630179 64 17 22 7 0 1 0
1634630591 65 17 22 7 0 1 0
1634633729 66 17 22 7 0 1 0
1634633770 67 17 22 7 0 1 0
1634696589 67 17 23 7 0 1 0
1634696643 68 17 23 7 0 1 0
1634699053 69 17 23 7 0 1 0
1634699191 70 17 23 7 0 1 0
1634716577 70 18 23 7 0 1 0
1634716689 71 18 23 7 0 1 0
1634716732 72 18 23 7 0 1 0
1634718979 72 19 23 7 0 1 0
1634719037 73 19 23 7 0 1 0
1634719082 74 19 23 7 0 1 0
1634796901 74 20 23 7 0 1 0
1634797007 75 20 23 7 0 1 0
1635490932 75 21 23 7 0 1 0
1635491114 76 21 23 7 0 1 0
1635491144 77 21 23 7 0 1 0
1635991977 77 22 23 7 0 1 0
1635992367 78 22 23 7 0 1 0
1635992391 79 22 23 7 0 1 0
1635992457 80 22 23 7 0 1 0
1635992489 81 22 23 7 0 1 0
1637653013 81 23 23 7 0 1 0
1637653176 82 23 23 7 0 1 0
1637653203 83 23 23 7 0 1 0
1637733432 83 24 23 7 0 1 0
1637733574 84 24 23 7 0 1 0
1637733600 85 24 23 7 0 1 0
1637838104 85 25 23 7 0 1 0
1637890878 86 25 23 7 0 1 0
1637890906 87 25 23 7 0 1 0
1637923326 87 26 23 7 0 1 0
1637923693 88 26 23 7 0 1 0
1637923730 89 26 23 7 0 1 0
1638176109 89 27 23 7 0 1 0
1638176153 89 28 23 7 0 1 0
1638176561 89 29 23 7 0 1 0
1638181446 90 29 23 7 0 1 0
1638181492 91 29 23 7 0 1 0
1638181619 91 30 23 7 0 1 0
1638264941 91 31 23 7 0 1 0
1638265063 92 31 23 7 0 1 0
1638265089 93 31 23 7 0 1 0
1638265125 93 32 23 7 0 1 0
1638329411 93 33 23 7 0 1 0
1638329711 94 33 23 7 0 1 0
1638346853 95 33 23 7 0 1 0
1638346877 96 33 23 7 0 1 0
1638347182 96 34 23 7 0 1 0
1639127952 96 35 23 7 0 1 0
1639131641 97 35 23 7 0 1 0
1639131691 98 35 23 7 0 1 0
1639476349 98 36 23 7 0 1 0
1639478983 99 36 23 7 0 1 0
1639479007 100 36 23 7 0 1 0
1639479062 100 37 23 7 0 1 0
1639553921 100 38 23 7 0 1 0
1639561132 100 38 23 8 0 1 0
1639561159 101 38 23 8 0 1 0
1639561189 102 38 23 8 0 1 0
1639561273 102 39 23 8 0 1 0
1639562869 102 39 23 9 0 1 0
1639563793 102 39 23 10 0 1 0
1639564025 103 39 23 10 0 1 0
1639564066 104 39 23 10 0 1 0
1640252173 104 40 23 10 0 1 0
1640252545 104 41 23 10 0 1 0
1640252685 105 41 23 10 0 1 0
1640252725 106 41 23 10 0 1 0
1640252815 106 42 23 10 0 1 0
1640744794 106 43 23 10 0 1 0
1640744855 107 43 23 10 0 1 0
1644225809 107 43 23 11 0 1 0
1644225956 108 43 23 11 0 1 0
1644225982 109 43 23 11 0 1 0
1644392366 109 44 23 11 0 1 0
1644463110 110 44 23 11 0 1 0
1644463158 111 44 23 11 0 1 0
1644573020 111 45 23 11 0 1 0
1644576004 112 45 23 11 0 1 0
1644576031 113 45 23 11 0 1 0
1645783316 113 46 23 11 0 1 0
1645784354 114 46 23 11 0 1 0
1646103098 115 46 23 11 0 1 0
1646386191 115 47 23 11 0 1 0
1646386947 115 48 23 11 0 1 0
1646386999 116 48 23 11 0 1 0
1646387188 116 49 23 11 0 1 0
1646648653 116 50 23 11 0 1 0
1646648961 116 51 23 11 0 1 0
1646649018 117 51 23 11 0 1 0
1646649282 117 52 23 11 0 1 0
1646731427 118 52 23 11 0 1 0
1646731432 119 52 23 11 0 1 0
1646878365 119 53 23 11 0 1 0
1646878701 120 53 23 11 0 1 0
1646904551 120 54 23 11 0 1 0
1646905746 121 54 23 11 0 1 0
1646910001 121 55 23 11 0 1 0
1646910164 121 56 23 11 0 1 0
1646910280 122 56 23 11 0 1 0
1646910608 122 57 23 11 0 1 0
1646963305 123 57 23 11 0 1 0
1646965255 124 57 23 11 0 1 0
1646965269 125 57 23 11 0 1 0
1646983855 125 58 23 11 0 1 0
1646984481 126 58 23 11 0 1 0
1646984505 127 58 23 11 0 1 0
1647332746 127 59 23 11 0 1 0
1647333223 128 59 23 11 0 1 0
1647333282 128 60 23 11 0 1 0
1647396217 129 60 23 11 0 1 0
1647411117 129 61 23 11 0 1 0
1647411245 130 61 23 11 0 1 0
1647423477 130 62 23 11 0 1 0
1647423600 131 62 23 11 0 1 0
1647423677 131 63 23 11 0 1 0
1647495674 132 63 23 11 0 1 0
1648027432 132 64 23 11 0 1 0
1648027658 133 64 23 11 0 1 0
1648028734 133 65 23 11 0 1 0
1648199401 134 65 23 11 0 1 0
1648446410 134 66 23 11 0 1 0
1648446519 135 66 23 11 0 1 0
1648447652 135 67 23 11 0 1 0
1648539866 136 67 23 11 0 1 0
1648693666 137 67 23 11 0 1 0
1648719754 137 68 23 11 0 1 0
1648720003 138 68 23 11 0 1 0
1648720031 139 68 23 11 0 1 0
1648720512 139 69 23 11 0 1 0
1649230785 139 70 23 11 0 1 0
1649231389 140 70 23 11 0 1 0
1649648541 140 71 23 11 0 1 0
1649670022 141 71 23 11 0 1 0
1649672213 141 72 23 11 0 1 0
1649672531 142 72 23 11 0 1 0
1649672691 142 73 23 11 0 1 0
1649748817 142 74 23 11 0 1 0
1649748882 143 74 23 11 0 1 0
1649748963 143 75 23 11 0 1 0
1649835233 144 75 23 11 0 1 0
1649845952 144 76 23 11 0 1 0
1649846007 145 76 23 11 0 1 0
1649846304 145 77 23 11 0 1 0
1649846473 146 77 23 11 0 1 0
1649846515 146 78 23 11 0 1 0
1649908621 147 78 23 11 0 1 0
1649916892 147 79 23 11 0 1 0
1649917054 148 79 23 11 0 1 0
1649917976 148 80 23 11 0 1 0
1649989860 149 80 23 11 0 1 0
1650002422 149 81 23 11 0 1 0
1650002590 150 81 23 11 0 1 0
1650002733 150 82 23 11 0 1 0
1650251156 151 82 23 11 0 1 0
1650353932 151 83 23 11 0 1 0
1650354408 152 83 23 11 0 1 0
1650354412 153 83 23 11 0 1 0
1650354570 153 84 23 11 0 1 0
1650420435 154 84 23 11 0 1 0
1650858448 154 85 23 11 0 1 0
1650858501 155 85 23 11 0 1 0
1650858766 155 86 23 11 0 1 0
1650866719 156 86 23 11 0 1 0
1650941684 156 87 23 11 0 1 0
1650941784 157 87 23 11 0 1 0
1650941858 157 88 23 11 0 1 0
1650953038 158 88 23 11 0 1 0
1650968290 158 89 23 11 0 1 0
1650968373 159 89 23 11 0 1 0
1651736066 159 90 23 11 0 1 0
1651736223 160 90 23 11 0 1 0
1651736588 160 91 23 11 0 1 0
1651736712 161 91 23 11 0 1 0
1651736890 162 91 23 11 0 1 0
1653037470 162 92 23 11 0 1 0
1653037986 163 92 23 11 0 1 0
1653039885 164 92 23 11 0 1 0
1653298315 164 93 23 11 0 1 0
1653299313 165 93 23 11 0 1 0
1653444196 166 93 23 11 0 1 0
1653992909 166 94 23 11 0 1 0
1653992985 167 94 23 11 0 1 0
1654679344 167 95 23 11 0 1 0
1654679411 168 95 23 11 0 1 0
1654679587 169 95 23 11 0 1 0
1654745086 169 96 23 11 0 1 0
1654745669 170 96 23 11 0 1 0
1654754809 171 96 23 11 0 1 0
1654831640 172 96 23 11 0 1 0
1656470102 172 97 23 11 0 1 0
1656470485 173 97 23 11 0 1 0
1656473505 174 97 23 11 0 1 0
1656484585 174 98 23 11 0 1 0
1656485307 175 98 23 11 0 1 0
1656485460 176 98 23 11 0 1 0
1656491758 176 99 23 11 0 1 0
1656491902 177 99 23 11 0 1 0
1656495915 177 100 23 11 0 1 0
1656496011 178 100 23 11 0 1 0
1656555856 179 100 23 11 0 1 0
1656555863 180 100 23 11 0 1 0
1656641687 181 100 23 11 0 1 0
1656642589 182 100 23 11 0 1 0
1658391506 182 101 23 11 0 1 0
1658391649 183 101 23 11 0 1 0
1658457402 184 101 23 11 0 1 0
1658459860 184 102 23 11 0 1 0
1658460079 185 102 23 11 0 1 0
1658460761 185 103 23 11 0 1 0
1658461376 185 104 23 11 0 1 0
1658462002 185 105 23 11 0 1 0
1658462132 186 105 23 11 0 1 0
1658467954 186 106 23 11 0 1 0
1658469231 186 107 23 11 0 1 0
1658469307 186 108 23 11 0 1 0
1658469608 186 109 23 11 0 1 0
1658470252 186 110 23 11 0 1 0
1658470588 186 111 23 11 0 1 0
1658470933 186 112 23 11 0 1 0
1658477574 186 113 23 11 0 1 0
1658480748 187 113 23 11 0 1 0
1658727959 188 113 23 11 0 1 0
1658738899 188 114 23 11 0 1 0
1658738971 189 114 23 11 0 1 0
1658741367 190 114 23 11 0 1 0
1658889658 190 114 23 11 1 1 0
1659607207 190 115 23 11 1 1 0
1659607287 191 115 23 11 1 1 0
1659665002 192 115 23 11 1 1 0
1659669035 192 116 23 11 1 1 0
1659669094 193 116 23 11 1 1 0
1659670078 193 117 23 11 1 1 0
1659670306 194 117 23 11 1 1 0
1659671811 195 117 23 11 1 1 0
1660010731 195 118 23 11 1 1 0
1660124215 195 119 23 11 1 1 0
1660124679 196 119 23 11 1 1 0
1660183470 197 119 23 11 1 1 0
1660183479 198 119 23 11 1 1 0
1660185271 199 119 23 11 1 1 0
1660903597 199 120 23 11 1 1 0
1660904389 199 121 23 11 1 1 0
1660905041 200 121 23 11 1 1 0
1661252105 200 122 23 11 1 1 0
1661252163 201 122 23 11 1 1 0
1661393443 202 122 23 11 1 1 0
1661484905 202 123 23 11 1 1 0
1661484994 203 123 23 11 1 1 0
1661494357 204 123 23 11 1 1 0
1661506011 204 124 23 11 1 1 0
1661509767 205 124 23 11 1 1 0
1661753158 206 124 23 11 1 1 0
1661856596 206 125 23 11 1 1 0
1661856743 207 125 23 11 1 1 0
1662430886 208 125 23 11 1 1 0
1662457440 208 126 23 11 1 1 0
1662457702 209 126 23 11 1 1 0
1662717318 209 127 23 11 1 1 0
1662717369 210 127 23 11 1 1 0
1663144096 210 128 23 11 1 1 0
1663144369 211 128 23 11 1 1 0
1663144676 212 128 23 11 1 1 0
1663220178 213 128 23 11 1 1 0
1663314301 213 129 23 11 1 1 0
1663552213 213 130 23 11 1 1 0
1663555932 213 131 23 11 1 1 0
1663556677 214 131 23 11 1 1 0
1663569946 215 131 23 11 1 1 0
1663576448 215 132 23 11 1 1 0
1663577068 216 132 23 11 1 1 0
1663582913 216 133 23 11 1 1 0
1663583000 217 133 23 11 1 1 0
1663639067 218 133 23 11 1 1 0
1663743062 219 133 23 11 1 1 0
1663743070 220 133 23 11 1 1 0
1663754504 220 134 23 11 1 1 0
1663754978 221 134 23 11 1 1 0
1663897114 222 134 23 11 1 1 0
1663928350 222 135 23 11 1 1 0
1663928586 223 135 23 11 1 1 0
1664249696 223 136 23 11 1 1 0
1664250132 224 136 23 11 1 1 0
1664273824 224 137 23 11 1 1 0
1664274602 225 137 23 11 1 1 0
1664329767 226 137 23 11 1 1 0
1664352673 226 137 23 11 1 1 1
1664433470 226 138 23 11 1 1 1
1664434501 227 138 23 11 1 1 1
1664531970 227 139 23 11 1 1 1
1664532555 228 139 23 11 1 1 1
1664532562 229 139 23 11 1 1 1
1665282945 230 139 23 11 1 1 1
1665625886 230 140 23 11 1 1 1
1665626244 231 140 23 11 1 1 1
1665988095 232 140 23 11 1 1 1
1666157718 232 141 23 11 1 1 1
1666158375 233 141 23 11 1 1 1
1666159420 234 141 23 11 1 1 1
1666165573 234 142 23 11 1 1 1
1666165695 234 143 23 11 1 1 1
1666166427 235 143 23 11 1 1 1
1666166930 235 144 23 11 1 1 1
1666167162 236 144 23 11 1 1 1
1666167886 237 144 23 11 1 1 1
1666235548 238 144 23 11 1 1 1
1666261253 238 145 23 11 1 1 1
1666261758 239 145 23 11 1 1 1
1666262262 240 145 23 11 1 1 1
1666262291 241 145 23 11 1 1 1
1666937068 241 146 23 11 1 1 1
1666937733 242 146 23 11 1 1 1
1667468824 242 147 23 11 1 1 1
1667468903 243 147 23 11 1 1 1
1667556966 243 148 23 11 1 1 1
1667557246 244 148 23 11 1 1 1
1668138231 245 148 23 11 1 1 1
1668508363 245 149 23 11 1 1 1
1668508499 246 149 23 11 1 1 1
1668566011 247 149 23 11 1 1 1
1668651187 248 149 23 11 1 1 1
1677141147 248 150 23 11 1 1 1
1677141747 249 150 23 11 1 1 1
1677204727 250 150 23 11 1 1 1
1677467295 251 150 23 11 1 1 1
1678686971 251 151 23 11 1 1 1
1678696640 252 151 23 11 1 1 1
1678759565 253 151 23 11 1 1 1
1678945479 254 151 23 11 1 1 1
1681096977 254 152 23 11 1 1 1
1681097652 254 153 23 11 1 1 1
1681098149 255 153 23 11 1 1 1
1681194576 256 153 23 11 1 1 1
1681354976 256 154 23 11 1 1 1
1681364197 257 154 23 11 1 1 1
1681376935 257 155 23 11 1 1 1
1681377094 258 155 23 11 1 1 1
1681462625 259 155 23 11 1 1 1
1681786286 260 155 23 11 1 1 1
1683603225 260 156 23 11 1 1 1
1683610301 261 156 23 11 1 1 1
1683625886 261 157 23 11 1 1 1
1683628317 262 157 23 11 1 1 1
1683703390 263 157 23 11 1 1 1
1683787528 263 158 23 11 1 1 1
1683787727 264 158 23 11 1 1 1
1684118869 265 158 23 11 1 1 1
1684313704 265 159 23 11 1 1 1
1684313770 265 160 23 11 1 1 1
1684313870 266 160 23 11 1 1 1
1684745256 267 160 23 11 1 1 1
1684746631 267 161 23 11 1 1 1
1684748606 268 161 23 11 1 1 1
1684750560 269 161 23 11 1 1 1
1684808703 269 162 23 11 1 1 1
1684808873 270 162 23 11 1 1 1
1684809741 270 163 23 11 1 1 1
1684809949 271 163 23 11 1 1 1
1684810100 272 163 23 11 1 1 1
1684824876 273 163 23 11 1 1 1
1686909709 273 164 23 11 1 1 1
1686910401 274 164 23 11 1 1 1
1687240670 274 165 23 11 1 1 1
1687243830 275 165 23 11 1 1 1
1687312526 276 165 23 11 1 1 1
1687757736 277 165 23 11 1 1 1
1689929019 277 166 23 11 1 1 1
1689933091 278 166 23 11 1 1 1
1690168439 278 166 23 11 2 1 1
1690880772 278 167 23 11 2 1 1
1690880891 279 167 23 11 2 1 1
1691045559 280 167 23 11 2 1 1
1691475841 281 167 23 11 2 1 1
1691749985 281 168 23 11 2 1 1
1691750058 282 168 23 11 2 1 1
1692065762 282 169 23 11 2 1 1
1692065838 283 169 23 11 2 1 1
1692065941 284 169 23 11 2 1 1
1692156792 285 169 23 11 2 1 1
